idx,smiles
29986,Clc1cc(Oc2nc3c(s2)cccc3Cl)c(Cl)cc1
29987,Clc1cccc2c1nc(Oc1c(Cl)cccc1Cl)s2
29988,Clc1cccc2c1nc(Oc1cc(Cl)c(Cl)cc1)s2
29989,Clc1cc(Oc2nc3c(s2)cccc3Cl)cc(Cl)c1
29990,COc1c(Oc2nc3c(s2)cccc3Cl)cccc1
29991,COC(=O)N1CCC(CC1)Nc1c(N)cc(Cl)cc1
29992,CCCC(COC(=O)C(=C)C)(COC(=O)C(=C)C)COC(=O)C(=C)C
29993,CC1(C)CC(CC(C)(C)N1)NCCNCCO
29994,OCCOCCSCCO
29995,CC(C)C(=O)OCC(C)(C)COC(=O)C(C)(C)CO
29996,NC(=O)CCCNCc1ccccc1
29997,COC(=O)c1c(cc(Cl)cc1)S(=O)(=O)Cl
29998,O=CN1CCN(Cc2cc3c(OCC3)cc2)CC1
29999,COCCCNc1nc(NCCCOC)c(N=Nc2ccc(cc2Cl)N=Nc2ccccc2)c(C)c1C#N
30000,Oc1ccc(cc1)C(=O)OCc1ccc(Cl)cc1
30001,Oc1ccc(cc1)C(=O)OCc1cc(Cl)ccc1
30002,Oc1ccc(cc1)C(=O)OCc1c(Cl)cccc1
30003,CC(=O)CC(=O)OCCN
30004,COc1c(cc(cc1)S(=O)(=O)CCO)N1N=C(C)CC1=O
30005,CC(C)C(=O)OCC1CCC(COC(=O)C(C)C)CC1
30006,CC(C)CCCCCCCOC(=O)c1c(cccc1)C(=O)OCc1ccccc1
30007,CC(=C)C(=O)OCCOCCN1C(=O)C(=C(C)C1=O)C
30008,CC(C)c1c(N)ccc(Cc2ccc(N)cc2)c1
30009,CCc1c(N)ccc(Cc2cc(Cc3ccc(N)cc3)c(N)cc2)c1
30010,CCc1c(N)ccc(Cc2c(N)ccc(Cc3ccc(N)cc3)c2)c1
30011,CCc1cccc(Cc2ccc(N)cc2)c1N
30012,CCc1c(N)ccc(Cc2c(N)cccc2)c1
30013,CCNc1ccc(Cc2cc(Cc3ccc(N)cc3)c(N)cc2)cc1
30014,CCNc1ccc(Cc2c(N)ccc(Cc3ccc(N)cc3)c2)cc1
30015,CCNc1ccc(Cc2c(N)cccc2)cc1
30016,Cc1c(N)cccc1Cc1ccc(N)cc1
30017,Cc1c(Cc2ccc(N)cc2)cc(N)cc1
30018,CC(=O)OCCN(CCOC(=O)C)c1cc(C)c(C=O)cc1
30019,CCOC(=O)N1CCC(CC1)Nc1ccccc1[N+](=O)[O-]
30020,COc1c(cccc1N)[N+](=O)[O-]
30021,Cc1c(C=C(C#N)C#N)ccc(c1)N(CCOC(=O)Nc1ccccc1)C1CCCCC1
30022,CCCCCCCCCCCCCCCCCC(=O)OCCNCCN
30023,O=C(OCc1cccs1)c1ccccc1
30024,CC(=O)OC(=C)CC(=O)OCC=C
30025,CCCC(=O)OC1CC(N(C1)C(=O)CCC)C(=O)O
30026,CCCC(=O)N1CC(O)CC1C(=O)O
30027,OS(=O)(=O)c1cccc2cccnc12
30028,CCCCCCOP(=O)(OCCN)OCCN
30029,CCCCCCCCOP(=O)(OCCN)OCCN
30030,CCCCCCCCCCOP(=O)(OCCN)OCCN
30031,CCCCCCCCCCCCOP(=O)(OCCN)OCCN
30032,CCCCCCCCCCCCCCOP(=O)(OCCN)OCCN
30033,CCCCCCCCCCCCCCCCCCOP(=O)(OCCN)OCCN
30034,NC1=NC(=O)CN1CCCCCCCCCCN1CC(=O)N=C1N
30035,Nc1c(Cl)ccc(c1)S(=O)(=O)c1ccccc1
30036,CC(C)C1CCC(C)CC1OC(=O)CCNC(=O)C(O)C(C)(C)CO
30037,CN(C)S(=O)(=O)c1cc(N)c(Sc2c(cccc2)[N+](=O)[O-])cc1
30038,OC(=O)c1c(cccc1)C(=O)c1cc(c(Cl)cc1)[N+](=O)[O-]
30039,CN(C)C(=O)C1CCC(=O)N1C(=O)c1ccc(Cl)cc1
30040,CCCCN(CCCC)C(=O)C1CCC(=O)N1
30041,CCCC(=O)OC1CC2CCC1(C)C2(C)C
30042,Cc1ccc(cc1)C(=O)c1c(cccc1)C(=O)O
30043,CCCCCCOC(=O)/C=C/CCCCC
30044,OS(=O)(=O)c1ccc(OC=C)cc1
30045,CC1=NN(CC1)c1cccc(c1)S(=O)(=O)O
30046,CC1=NN(CC1)c1ccc(cc1)S(=O)(=O)O
30047,OC(=O)c1c(cccc1)C(=O)c1ccc(Cl)cc1
30048,NCc1ccc(CNCc2ccc(CN)cc2)cc1
30049,COCCOC(=O)C=C(C)C
30050,CCCCCCCCCCCCCCCCCC(=O)N(CCN)CCN
30051,COC(=O)c1c(O)c2c(o1)cccn2
30052,O=S(=O)(OCCc1cccs1)c1ccccc1
30053,Cc1c(C)c(OCC(O)COc2cccc(C)c2C)ccc1
30054,OC(=O)c1ccccc1C(=O)c1ccc(O)cc1
30055,Cc1cc(CN2c3ccccc3Sc3ccccc23)cc(C)c1O
30056,Cc1c(N)ccc(CC2CCC(N)CC2)c1
30057,Cc1c(N)cc(Cc2c(N)cccc2)cc1N
30058,Cc1c(N)cc(N)cc1Cc1c(N)cccc1
30059,Cc1c(N)cc(N)cc1Cc1ccc(N)cc1
30060,OCC(CO)(CO)CC=O
30061,CN(C)CCOCCOC(=O)CC(=O)C
30062,CCCCOC(=O)CC(=O)C(C)(C)C
30063,COC(=O)c1cc(CC=C)cc(OC)c1O
30064,CCC(N1CCCC1)C(=O)O
30065,Oc1cc(O)c(C(=O)CCCCl)c(O)c1
30066,CN(C)CCCCN1CCCC1
30067,CCCC(=O)c1c2ccccc2co1
30068,COC(=O)CN1CC(=O)CC1=O
30069,NC(=O)CN1CC(=O)CC1=O
30070,CC(=O)Oc1c(OC(=O)C)cc(CC(=O)O)cc1
30071,NC(=O)c1c2nnn(CCCl)c(=O)n2cn1
30072,[Na+].FC(F)(F)c1cc([N-]N=O)c(Cl)cc1
30073,CC(=O)Nc1c(ccc(NC(=O)c2ccc(N)cc2)c1)S(=O)(=O)N
30074,CC1=NN(C(=O)C1)c1ccc(cc1)C(=O)Nc1cc(N)c(cc1)S(=O)(=O)O
30075,COC(=O)C=C(C)CC(=O)C1CCCCC1
30076,COCCCOC(=O)c1c(cccc1)C(=O)OCCCOC
30077,COCCCOC(=O)CCCCC(=O)OCCCOC
30078,[NH4+].CCC(C)(C)c1ccc(OP(=O)([O-])Oc2ccc(cc2)C(C)(C)C)cc1
30079,CCCCc1cccnc1c1ccccc1
30080,C(c1ccccc1)c1cc(Cc2ccccc2)cnc1
30081,Clc1nc(=S)nc(Cl)[nH]1
30082,CCCCCCCCCCOc1nc(Cl)nc(Cl)n1
30083,CCCCCCCCCCCCCCOc1nc(Cl)nc(Cl)n1
30084,COC(=O)C1CCCN1C(=O)Cl
30085,[Na+].[O-]S(=O)(=O)CCCNCCCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
30086,CCOP(=O)(CCNc1cccc2ccccc12)OCC
30087,CN(C)c1ccc(OCCCO)cc1
30088,CN(C)c1ccc(CCCO)cc1
30089,CCCCCCCCCc1cc(C)cc(C)c1O
30090,CCCCCC1(CCCCC1)OC(=O)C
30091,[Cl-].O=c1cc(n(n1CCCN1CCN(CC1)c1ncccc1)c1ccccc1)c1ccccc1.[H+]
30092,CCCc1c(O)cc(N)cc1
30093,CCCCOC(=O)c1c(cccc1)C(=O)OCC(CC)CCCC
30094,COc1ccccc1OCC(=O)OC1CC(C)CCC1C(C)C
30095,CNc1c(cc(Cl)cc1)C#N
30096,Clc1cc2c(cc1)N(C(=O)C2=O)S(=O)(=O)c1ccccc1
30097,CN(C)C(=O)C1CCC(=O)N1C(=O)c1ccc(Br)cc1
30098,BrCc1c(c(nn1c1ccccc1)c1ccccc1)c1ccccc1
30099,Oc1c(ccc2c1CCCC2)C(=O)Oc1ccccc1
30100,Cc1cccc(NC(=O)c2c(cccc2)C(=O)O)c1
30101,CCc1c(Cl)ccc2c1n(CC(=O)[O-])c(=O)s2
30102,F[B-](F)(F)F.COc1c(cc(Sc2ccc(C)cc2)c(c1)[N+]#N)N1CCOCC1
30103,Oc1cc2c(cccc2)cc1C(=O)NCC(=O)CC(=O)Nc1ccccc1
30104,CCN(CC)C(=O)C1CCC(=O)N1
30105,CCCN(CCC)C(=O)C1CCC(=O)N1
30106,CCN(CC)C(=O)C1CCC(=O)N1C(=O)c1ccccc1
30107,COc1cc2cccnc2c(c1)[N+](=O)[O-]
30108,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)n1
30109,CC(C)c1cc(Oc2c(I)cc(CC(=O)O)cc2I)ccc1O
30110,CCOc1c(cc(NC(=O)C)c(c1)N=Nc1c(cc(cc1Br)[N+](=O)[O-])[N+](=O)[O-])N(CCOC(=O)CCl)CCOC(=O)CCl
30111,OCC(COC(=O)NCCCCCCNC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
30112,CCC(COC(=O)NCCCCCCNC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
30113,CCC(COC(=O)NCCCCCCNC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
30114,CCCCCCCC(=O)C(=O)N
30115,COC(=O)c1c(Cl)c(N)nc(n1)C1CC1
30116,Cc1cccc(Nc2nc(C)ccc2)n1
30117,CCC(C)(CC)c1ncccc1
30118,Cc1cc(C)c(s1)C=O
30119,Cc1c(O)c(cc(c1)S(=O)(=O)O)[N+](=O)[O-]
30120,Cc1c(cc(cc1)[N+](=O)[O-])S(=O)(=O)Oc1ccccc1
30121,COc1cc(N)c(Cl)cc1Nc1ncccc1
30122,COc1c(Nc2ncccc2)cc(Cl)c(c1)[N+](=O)[O-]
30123,CCOc1c(ccc(c1)[N+](=O)[O-])N(Cc1ccccc1)Cc1ccccc1
30124,CCOc1c(ccc(N)c1)N(Cc1ccccc1)Cc1ccccc1
30125,CN(C)c1cc(Cl)c(N)cc1Oc1ccc(Cl)cc1
30126,COc1cc(Sc2ccc(C)cc2)c(OC)cc1N
30127,COc1cc(Sc2ccc(C)cc2)c(OC)cc1[N+](=O)[O-]
30128,CN(C1CCCCC1)c1ccc(cc1Cl)[N+](=O)[O-]
30129,CN(C1CCCCC1)c1ccc(N)cc1Cl
30130,OCCN(CCO)c1nc(OCC=C)nc(OCC=C)n1
30131,Cc1coc2c(cccc2)c1=O
30132,CC(C)(C)OC(=O)N1CCCC1=O
30133,C=CC(=O)OCCCc1ccccc1
30134,Oc1c2CCNc2ccc1
30135,CCCCCCCCCCN(CCCN)CCCN
30136,CCOC(=O)CCN(CCN(CCC(=O)OCC)C(=O)CCCCCC(C)C)C(=O)CCCCCC(C)C
30137,Oc1c(ccc(Cc2ccccc2)c1)c1ccccc1
30138,CCCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C
30139,Oc1c(cccc1Cl)c1ccccc1
30140,CCC(CC)CN(C)C
30141,[O-][N+](=O)c1c(cccc1)c1ccccc1
30142,CC(C)SCCOC(=O)C(=C)C
30143,CCCCOc1cc(N2CCOCC2)c(OCCCC)cc1[N+](=O)[O-]
30144,CCOc1cc(N2CCOCC2)c(OCC)cc1[N+](=O)[O-]
30145,ClCC(=O)NCCN1CCNC1=O
30146,C=CC(=O)NCN1CCNC1=O
30147,CCCCCCCCN(c1ccccc1)c1ccccc1
30148,CNS(=O)(=O)c1c(Cl)cc(N)c(O)c1
30149,CC(=C)C(=O)OCCCCCCCCCCCCO
30150,N#CC(c1ccccc1)c1ccccc1
30151,CC(C)COC(=S)NCC=C
30152,CCN1C(=O)NC(C1=O)c1ccccc1
30153,CC1(C)NC(=O)C(C)(C)OC1=O
30154,COc1cc2c(Cl)c3ccc(Cl)cc3nc2cc1
30155,c1c2c(cc(c1F)Cl)n(cc(c2=O)C(=O)O)C3CC3
30156,COc1c(N)c2c(cc1)cc(cc2)S(=O)(=O)O
30157,NC1=CC=C(C=C1)C1=NC(=O)ON1
30158,OC(=O)c1c[nH]c2c(ccc(Cl)c2)c1=O
30159,CC(=O)N1N(CC(C)(C)C1=O)c1ccccc1
30160,CCN(CC)c1c(Cl)cc(cc1)[N+](=O)[O-]
30161,COc1cccc(C=O)c1OC
30162,ClCc1c2ccccc2ccc1
30163,[O-][N+](=O)c1c2ccccc2ccc1
30164,Nc1cc2c(cccc2cc1)S(=O)(=O)O
30165,Cc1c(Cl)nc[nH]1
30166,CCN(CCOC(=O)c1ccc(cc1)C(Cl)(Cl)Cl)c1cc(C)ccc1
30167,CCN(CCOC(=O)c1cc(ccc1)C(Cl)(Cl)Cl)c1cc(C)c(C=O)cc1
30168,CCN(CCOC(=O)c1ccc(cc1)C(Cl)(Cl)Cl)c1cc(C)c(C=O)cc1
30169,Nc1cc2c([nH]c3c2cc(N)cc3)cc1
30170,Oc1ccc2c([nH]c3c2cccc3)c1
30171,COc1cc(C=O)cc(OC)c1OC
30172,COC(=O)C(Br)C(=O)OC
30173,CC(=O)CC(=O)Nc1c2ccccc2ccc1
30174,NC(=C(C#N)C#N)CC#N
30175,NC(=S)Nc1c2ccccc2ccc1
30176,Cc1cc(Cl)cc(C(=O)c2ccc(Cl)cc2)c1O
30177,OCCCCOC(=O)CCCCC(=O)O
30178,CC(=O)OC(OC(=O)C)C=C
30179,Nc1c2ccc(O)cc2ccc1
30180,Clc1cc2c(cc1)c(=O)cc[nH]2
30181,CN(C)c1cc2c(cc1)c(C)cc(=O)o2
30182,CC(C)(C)OC(=O)NN
30183,CC(=CCBr)C
30184,CCSC(=S)C
30185,CC(=C(CO)C(C)(C)C)C
30186,Oc1ccc(Br)cc1C(=O)Nc1ccc(Br)cc1
30187,[K+].CCCCOC(=S)[S-]
30188,COc1c(OC(=O)c2c(O)cccc2)cccc1
30189,NCCSCCN
30190,C#CCCCCC#C
30191,CC(=O)Oc1c(cccc1)C(=O)OCCO
30192,Brc1cscc1
30193,C[C+]1CCCN1
30194,S=c1[nH]cc[nH]1
30195,NC(=O)[S-].CCCCN(CCCC)C(=O)SCc1c(O)c2c(cccn2)cc1
30196,CCOC(=O)c1c(C)cccc1
30197,O=CC1CCCC1
30198,CC1(C)COCOC1
30199,Nc1ccc(Cl)cc1Br
30200,C1CC1c1ccccc1
30201,Oc1cc(ccc1)C#N
30202,OCc1cc(Cl)ccc1
30203,OCc1ccc(Br)cc1
30204,OCc1ccc(Cl)cc1
30205,Nc1cc(=O)[nH]c(=O)[nH]1
30206,ON=C1C(=O)NC(=O)NC1=O
30207,Cn1ccc(=O)n(C)c1=O
30208,CC(=O)C1CCCCC1=O
30209,CCc1ccc(C)cc1C
30210,Cc1ccc(cc1)C(=O)Cl
30211,COc1cc(C)cc(C)c1
30212,ClCc1ccc(cc1)C#N
30213,CSc1ccc(CCl)cc1
30214,Brc1cc2c(NC(=O)C2=O)cc1
30215,O=C(CCN1C(=O)c2ccccc2C1=O)NCCSSCCNC(=O)CCN1C(=O)c2ccccc2C1=O
30216,CN(C)Cc1c[nH]c2c1cccc2
30217,CC1(C)S[C@@H]2CC(=O)N2[C@H]1C(=O)O
30218,Cc1cccc2c1sc1ccccc1c2=O
30219,CC(=O)c1c(C)cc(O)cc1
30220,CCOC(=O)CCCCC1SCC2NC(=O)NC12
30221,Cn1c(C)cc2ccccc12
30222,CC(=O)c1cc(C)c(O)cc1
30223,ClCc1ccc(cc1)C(=O)Cl
30224,Cc1cccc(Cl)c1N
30225,Cc1cccc(Cl)c1O
30226,Oc1c(Cl)ccc2c1nccc2
30227,C1CN(CCN1)c1nsc2ccccc12
30228,Brc1ccc2[nH]cc(C=O)c2c1
30229,CC(C)(C)OC1C2C=CC1C=C2
30230,CCCCCCCCCCCCCC(=O)NCCNCCNCCN
30231,CCCCCCCCCCCCCCCC(=O)NCCNCCNCCN
30232,Cc1c(Cl)c(Cl)c(C)c(Cl)c1Cl
30233,Cc1cc2ccc(C)nc2cc1
30234,CCc1cc(CC)c(CC)cc1
30235,CC(=O)Oc1c(C)ccc(C)c1
30236,CC(C)(C)c1ccc(CO)cc1
30237,O=C(N1CCCCC1)c1c(Nc2ccncc2)cccc1
30238,CC(=O)NCCc1ccccc1
30239,CC(=O)Oc1ccc(C=O)cc1
30240,F[B-](F)(F)F.CC[n+]1ccccc1Br
30241,Cc1ccc(cc1)C1(OCCO1)c1cccc(Br)n1
30242,Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl
30243,OC1=C(Cl)C(=O)C(=C(Cl)C1=O)O
30244,Cc1cc2c(cccc2)c(C)c1C
30245,NC(=O)Cc1c[nH]c2c1cccc2
30246,[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1
30247,C(N1CCCCC1)N1CCCCC1
30248,Cc1c(N)cc(N)cc1N
30249,CCOc1ccc(NC(=S)N)cc1
30250,Cc1c(O)cc(O)cc1O
30251,Cc1ccc2ccccc2c1[N+](=O)[O-]
30252,Cc1ccc2cccc(c2n1)[N+](=O)[O-]
30253,CCN(CC)C(=S)Cl
30254,Clc1cccc(Cl)c1C(=O)n1ccnc1c1ccccc1
30255,OC(=O)c1cscc1
30256,CC(=O)Nc1c(cc(Br)cc1)[N+](=O)[O-]
30257,CCCCCCCCCCCCNc1ncnc2c1[nH]cn2
30258,CC(=O)CC(=O)NCc1ccccc1
30259,C1OC1(c1ccccc1)c1ccccc1
30260,Cc1c2ccccc2c2ccccc2c1
30261,CC(C)(C)OC(=O)NC(Cc1ccc(cc1)[N+](=O)[O-])C(=O)N1CCCC1C(=O)NC(=O)CN
30262,OS(=O)(=O)c1cc(Cl)ccc1C=O
30263,[N-]=[N+]=C(c1ccccc1)c1ccccc1
30264,CCC(C)(C)c1ccc(OCC(=O)Cl)c(c1)C(C)(C)CC
30265,CCN(CCC(=O)OC)c1cccc(NC(=O)C)c1
30266,OS(=O)(=O)c1cc(ccc1Nc1ccccc1)[N+](=O)[O-]
30267,COc1cc2c(cccc2)cc1C(=O)O
30268,Cc1cc(Cl)c(N2N=C(CC2=O)NC(=O)c2cc(N)ccc2)c(C)c1
30269,CCCCCCCCOc1ccc(cc1)C#N
30270,Cc1c2ccccc2cc(c1)C(C)(C)C
30271,s1c2c(cccc2)nc1c1ccccc1
30272,COC(=O)c1c(O)cc2ccccc2c1
30273,OS(=O)(=O)c1c(Cl)ccc(Cl)c1
30274,Nc1cc(c(Cl)cc1)S(=O)(=O)O
30275,CN(CCC(=O)OCCOc1ccccc1)c1cc(C)c(cc1)N=Nc1ncc(s1)[N+](=O)[O-]
30276,CC1(C)COP(=O)(Oc2ccccc2)OC1
30277,Cc1cc(c(C)cc1Cl)S(=O)(=O)Cl
30278,Cn1n(c(=O)c(N=O)c1C)c1ccccc1
30279,CC(C)(c1ccc(OCCC(=O)NN)cc1)c1ccc(OCCC(=O)NN)cc1
30280,NNC(=O)CCOc1ccc(Cc2ccc(OCCC(=O)NN)cc2)cc1
30281,O=C1C2=C(CC=CC2)C(=O)c2c1cccc2
30282,Cc1cc(c(N)cc1N)S(=O)(=O)O
30283,CCc1c(Cl)cc(c(N)c1)S(=O)(=O)O
30284,O=c1[nH]c2c([nH]c3c1cccc3)nccc2
30285,CCOc1ccc(NC(=O)C)c(c1)[N+](=O)[O-]
30286,Cc1cc(N)c(cc1)S(=O)(=O)O
30287,O=C1C(=C1c1ccccc1)c1ccccc1
30288,CC(=CCOC(=O)C1CCCC1)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
30289,CC(=O)Nc1cc(N)c(cc1)S(=O)(=O)O
30290,OC(=O)c1ccccc1Br
30291,S=C(Nc1ccccc1)Nc1ncccc1
30292,NC(=O)OCC(O)COc1ccc(Cl)cc1
30293,C1COC(C1)(c1ccccc1)c1ccccc1
30294,CC1=NN(C(=O)C1)c1c(Cl)ccc(c1)S(=O)(=O)O
30295,[O-]C(=O)CSc1ncccn1
30296,OC(=O)c1cc(Cl)cc(c1Cl)[N+](=O)[O-]
30297,Oc1c(cc(Cl)cc1[N+](=O)[O-])[N+](=O)[O-]
30298,Cc1c(cc(cc1[N+](=O)[O-])S(=O)(=O)O)[N+](=O)[O-]
30299,OS(=O)(=O)c1cc(c(Cl)c(c1)[N+](=O)[O-])[N+](=O)[O-]
30300,Cn1cc(CCN)c2cc(CS(=O)(=O)N)ccc12
30301,CCC(=O)OCCN(CCOC(=O)CC)c1c(OC)cc(N=Nc2ncc(s2)[N+](=O)[O-])c(NC(=O)C)c1
30302,NC(=O)c1c(cccc1)C(=O)N
30303,CCCS(=O)(=O)Nc1c(N)ccc(c1)C(=O)c1ccccc1
30304,[O-][N+](=O)c1cc(c(cc1)S(=O)(=O)[O-])[N+](=O)[O-]
30305,CC(C)c1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-]
30306,CN(C)c1c(cc(Cc2cc(c(cc2)N(C)C)[N+](=O)[O-])cc1)[N+](=O)[O-]
30307,CC(C=O)C1CCC(=C)CC1
30308,OCc1ccc(o1)C#N
30309,CCCCCCCCCCOC(=O)c1c(cccc1)C(=O)OCCCC
30310,CCOC(=O)c1c(C)n(nc1)c1ccccc1
30311,OC(=O)c1ccc(Cl)cc1C(=O)O
30312,COc1ccc(Cl)cc1[N+](=O)[O-]
30313,Cc1cc(cnc1C)[N+](=O)[O-]
30314,OC(=O)C1=NN(C(=O)C1)c1cccc(c1)[N+](=O)[O-]
30315,OC(=O)Cc1c2ccccc2c(cc1)[N+](=O)[O-]
30316,CCCCCCCCCCCCc1cc2c(NC(C)(C)C=C2C)cc1
30317,CC1=NN(C(=O)C1)c1cc(ccc1)S(=O)(=O)N
30318,O=C1/C(=C/c2cccs2)/CCC/C/1=C\c1cccs1
30319,CCCCOc1cc(c(OCCCC)cc1Cl)[N+](=O)[O-]
30320,CC(=O)Oc1ccc(cc1)C(Cl)(Cl)c1ccc(OC(=O)C)cc1
30321,CCOC(=O)c1c(NC(=O)c2c(NS(=O)(=O)C)cccc2)cccc1
30322,CN(C)C(=S)Sc1c(cc(cc1)[N+](=O)[O-])[N+](=O)[O-]
30323,[O-][N+](=O)c1cc2c(cc1)C(=O)NC2=O
30324,CCSc1ccc(cc1)C(=O)c1ccccc1
30325,CNc1c(cc(cc1)S(=O)(=O)O)C(=O)O
30326,OC(=O)CNc1nc(=S)[nH]c(=S)[nH]1
30327,CCNc1ccccc1C(=O)O
30328,OC(=O)Cc1ccccc1C(=O)O
30329,OC(=O)c1c(O)ccc(Br)c1
30330,Cc1cc(C(=O)O)c(O)cc1
30331,CCCCCCCCOC(=O)C1CCCCC1
30332,OC(=O)CSCc1ccco1
30333,[O-][N+](=O)c1c(Cl)cc(Cl)c(Cl)c1
30334,CC(C)OC(=O)CCCCCCCCCC(=O)OC(C)C
30335,COC(=O)c1c(C)cccc1
30336,o1c(nnc1c1c2ccccc2ccc1)c1ccccc1
30337,Nc1cc(Cl)ccc1C(=O)O
30338,COc1cc(Cl)cc(Cl)c1NN
30339,CC(=O)c1c(O)cc(O)cc1
30340,COC(OC)C(=O)OC
30341,Cc1c(CN)cccc1
30342,Cc1c(CO)cccc1
30343,O=C(CC#N)OCCOC(=O)CC#N
30344,CN=C(NCCSSCCNC(=NC)NS(=O)(=O)C)NS(=O)(=O)C
30345,[Li+].FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
30346,COc1c(O)ccc(C(=O)O)c1O
30347,Ic1c2ccccc2ccc1
30348,COc1cc(O)c(C(=O)C)c(OC)c1
30349,COc1cc(Cl)c(c(OC)c1)[N+](=O)[O-]
30350,CC1=NN(C(=O)C1)c1cccc(N)c1
30351,O=c1c2ccccc2oc2c1cccc2
30352,CCC(C(=O)NC(=O)N)c1ccccc1
30353,COc1cc(/C=C/C(=O)O)cc(OC)c1OC
30354,CC(=O)N=CNNS(=O)(=O)c1ccc(N)cc1
30355,Oc1c(C=O)cc(Br)cc1Br
30356,Oc1c(C=O)cc(Cl)cc1Cl
30357,CCc1c(N)c(C)cc(Cc2ccc(N)cc2)c1
30358,CCc1cc(Cc2ccc(N)cc2)cc(CC)c1N
30359,CC(C)c1cc(Cc2ccc(N)cc2)cc(C(C)C)c1N
30360,Cc1c(N)cc(CC2CCC(N)CC2)cc1
30361,OC1(CCCC1)C(=O)c1c(Cl)cccc1
30362,Cc1cc(Cl)c(O)c2c1cccn2
30363,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1
30364,Brc1ccc(cc1)C(=O)c1ccccc1
30365,CCOC(=O)Cc1cc(I)c(O)c(I)c1
30366,COc1ccc(cc1)C(=O)c1ccc(OC)cc1
30367,CCCCN1CC2CN(CCCC)CC(C1)C2(C)C
30368,OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1
30369,O=c1oc2c(cc1)cc(OCc1ccccc1)c(OCc1ccccc1)c2
30370,CN(C)CCCNc1ncc(cc1)[N+](=O)[O-]
30371,NC(c1ccccc1)c1ccccc1
30372,O=C(c1ccccc1)c1ncccc1
30373,CCc1cc(CC)c(Br)c(CC)c1
30374,BrCc1c(CBr)cccc1
30375,CCOc1ccc(Cc2nc3c(ccc(c3)[N+](=O)[O-])n2CCN(CC)CC)cc1
30376,NNc1ccccc1S(=O)(=O)O
30377,COc1c(Nc2ccc(cc2S(=O)(=O)O)[N+](=O)[O-])cccc1
30378,Cc1ccc(Nc2c(cc(cc2)[N+](=O)[O-])S(=O)(=O)O)cc1
30379,Nc1ccc(Nc2ccc(cc2S(=O)(=O)O)[N+](=O)[O-])cc1
30380,Cc1ccc(Nc2ccc(N)cc2S(=O)(=O)O)cc1
30381,OC(=O)c1c(NS(=O)(=O)c2cc(C(=O)O)c(Cl)cc2)cccc1
30382,COc1ccc(Nc2c(ccc(Cl)c2)C(=O)O)cc1
30383,CCOc1cc(c(OCC)cc1Cl)[N+](=O)[O-]
30384,CCCCN(C(=O)C)c1ccccc1
30385,COc1c(Cl)cc(Br)cc1C
30386,COc1cc(OC)c(cc1)C(=O)O
30387,Cc1c(C)c2c([nH]1)cccc2
30388,Clc1ccc2ccccc2c1
30389,CCN(CC)C1CCCCC1
30390,CCN(CC)c1cc(C)ccc1
30391,OS(=O)(=O)c1ccc(cc1)N(Cc1ccccc1)Cc1ccccc1
30392,C(N(Cc1ccccc1)c1ccccc1)c1ccccc1
30393,Nc1nc(nc(N)n1)N(CC=C)CC=C
30394,CC(C)(Cl)C=O
30395,CN(C)S(=O)(=O)C
30396,CC(C)(C)C(C)(C)Cl
30397,CCN(CCO)c1cc(C)ccc1
30398,Nc1ccc(cc1N)c1ccc(N)c(N)c1
30399,COc1ccccc1CC(C)C
30400,CC1(C)CCc2c1cccc2O
30401,Cc1cc2c(CCC2)c(C)c1O
30402,CCN(Cc1cccc(c1)S(=O)(=O)O)c1cc(C)ccc1
30403,OCCN(CCO)c1cc(Cl)ccc1
30404,Cc1cc2c(cc1)nc(s2)c1ccc(N)c(c1)S(=O)(=O)O
30405,Nc1c(Nc2c(cc(Cl)cc2)C(=O)O)cccc1
30406,CC(=O)Nc1cc(ccc1)N(CCO)CCO
30407,BrC(=C)C#N
30408,ClC(=C)C#N
30409,O([2H])C(=O)[2H]
30410,Oc1c(Cl)cc(cc1)c1ccccc1
30411,Oc1ccc(cc1O)c1ccccc1
30412,c1ccc(cc1)c1cc(cnc1)c1ccccc1
30413,CCN(CCCl)c1cc(C)c(C=O)cc1
30414,CC(O)C(CO)C(C)O
30415,CCN(CC)c1ccc(C=O)c(C)c1
30416,COc1c(NC(=O)CC(=O)c2ccccc2)cccc1
30417,Clc1c(C#N)c(OCc2ccccc2)ccc1
